검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,언어
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"902","고딸 영문법 :웹툰처럼 술술 읽히는 쉬운 영어 공부","지은이: 임한결 ;그린이: 용구렁","예림당","2020","1","9788930211420","14740","745","20",
"902","놓지 마 어휘 :한자어","신태훈,나승훈 글·그림","김영사","2021","2","9788934989882","77700","714","20",
"902","일반언어학 강의","페르디낭 드 소쉬르 [지음];최승언 옮김","민음사","2006","","9788937416194","94700","701","20",
"902","(쉽게, 빠르게, 저절로 소화되는) 한자캡슐 2136 일본어 新상용한자 ","저자: 김지연","시사일본어사","2013","","9788940291153","13730","731.44","20",
"902","(착! 붙는) 스페인어 독학 첫걸음 :하루 한 시간 두 달 완성~ 입에 착! 시험에 착! ","저: 최윤국,정호선","시사books(시사북스)","2024","","9788940293942","13770","777","20",
"902","마법천자문 17 - 거듭해서! 다시 재再","스튜디오 시리얼","아울북","2008","17","9788950936167","77720","711.47","20",
"902","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","39","9788950969783","77720","711.4","20",
"902","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","13","9788950976972","77720","711.4","20",
"902","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","19","9788950977030","77720","711.4","20",
"902","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","23","9788950979997","77720","711.4","20",
"902","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019-2020","39","9788950981631","77720","711.4","20",
"902","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019-2020","44","9788950981686","77720","711.4","20",
"902","이시원의 영어 대모험 =만화로 시작하는 이시원표 초등영어.English adventure ","글: 박시연 ;그림: 이태영","북이십일","2020","4","9788950984953","74740","740","20",
"902","당신은 우리말을 모른다","엄민용 지음","한국교육방송공사","2023","","9788954799522","04700","715","20",
"902","(일본초등학교) 1학년 국어교과서선","岡信子,백송종 ?註","다락원","2007","11","9788959952977","18730","737","20",
"902","영어일기, 어떻게 쓸까?=패턴 정복/How to start an English diary","Mayumi Ishihara 지음","넥서스","2007","","9788960001985","18740","746","20",
"902","영어 회화 필수 패턴부터 해결한다 :필수 패턴으로 실속 차려 말하는 회화 문장 1300 ","AST English lab 지음","사람in","2022","","9788960499331","13740","747.5","20",
"902","독일어는 뻔한 패턴의 반복이다 :pattern 100 ","저자: 송휘재","씨앤톡","2017","","9788960984684","13750","757.5","20",
"902","해커스 토익 :신토익 최신경향 반영 ","지은이: David Cho","해커스 어학연구소","2018","","9788965422396","13740","740.77","20",
"902","(2주 만에 끝내는) 해커스 토익 speaking :level 7·8 ","지은이: 해커스 어학연구소","해커스 어학연구소","2018","","9788965422495","13740","740.77","20",
"902","경선식 영단어 :토익 ","지은이: 경선식","사피엔스21","2013","","9788965881834","13740","744","20",
"902","(표현을 확장하고 폭발시키는) 마그마 스페인어 필수 어휘 =Magma vocabulary series Espa?ol ","지은이: 조경호","문예림","2020","","9788974829131","13770","774","20",
"902","(열공! 왕초보가 쉽게 배우는) 스페인어 첫걸음 ","저자: 강재옥","동인랑","2020","","9788975825910","13770","770","20",
"902","(버전업!) 가장 쉬운 아랍어 첫걸음 ","우희정 지음","동양북스","2012","","9788983009432","13790","797.7","20",
"902","(Hackers) 해커스 토익 :vocabulary ","지은이: David Cho","해커스어학연구소","2006","","9788990700346","18740","740.77","20",
"902","오만과 편견 =Pride and prejudice ","Jane Austin [원] ;the text [편]","[YBM]","2006","6","9788992228053","00740","747.2","20",
"902","(단어만으로도 대화가 되는) 10자 이내로 배우는 일본어 ","글·그림: 천채정","플럼북스","2013","","9788993691238","03730","737.5","20",
"902","일빵빵 + 스토리가 있는 영어회화","저자: 서장혁","토마토출판사","2015","2","9788996895114","14740","747.5","20",
"902","(급할 때 바로 찾아 말하는) 시원스쿨 왕초보 여행 스페인어 ","저자: 시원스쿨 스페인어연구소 ;편저: 권진영","에스제이더블유인터내셔널","2017","","9788998114886","13770","777.5","20",
"902","레전드 독일어 필수단어 =W?rterbuch Deutsch-Koreanisch ","저자: 김보형","Language Books(랭귀지북스)","2017","","9791156350606","18750","754","20",
"902","(첫걸음 끝내고 보는) 스페인어 중고급의 모든 것 ","박기호 지음","동양books(동양북스)","2015","","9791157030637","13770","770","20",
"902","미드에서 건진 리얼 영어회화 ","이수경,이광수 지음","넥서스","2015","","9791157522460","13740","747.5","20",
"902","(현지에서 바로 먹히는) 나의 첫 여행 중국어 ","[동양북스] 교재기획팀,박창수 지음","동양북스","2018","","9791157683956","13720","727.5","20",
"902","(가장 쉬운) 여행 중국어 :현지에서 바로 써먹는 여행 회화 패턴 ","지은이: 김동은 ;일러스트: 하리","동양북스","2022","","9791157686377","13720","727.5","20",
"902","미드 영어회화 핵심패턴 233 =Essential English patterns 233 : American TV shows ","백선엽 지음","길벗 이지:톡","2017","","9791159241093","03740","747.5","20",
"902","여행영어 대박패턴 234 :패턴 영어의 대가 백선엽의 진짜 여행 영어 ","지은이: 백선엽","이퍼블릭","2019","","9791160575675","13740","747.5","20",
"902","빅오픽 IH&AL 실전 ","저자: 강지완","에스제이더블유인터내셔널","2017","","9791161500485","13740","740.77","20",
"902","영어원서 깊이 읽기 :원서에서 보석을 캐는 최적의 독법 ","함종선 지음","북하우스 퍼블리셔스","2022","","9791164051632","43800","747.2","20",
"902","(신비아파트) 한자귀신","글: 김강현 ;그림: 김기수","서울문화사","2019","7","9791164386178","67400","711.4","20",
"902","자음의 탄생 ","전정숙 글 ;김지영 그림","올리","2022","","9791165344962","77810","711","20",
"902","쉬운 단어로 1분 영어 말하기 :순수 국내파, 영어 교육 전문가 에스텔 저자의 체계적인 영어 스피킹 훈련 프로그램 ","에스텔 지음","넥서스","2024","","9791166838736","13740","747.5","20",
"902","(영어책 1천 권으로 끝내는) 영어 읽기 독립 :딱 3년, '헬로'밖에 모르던 아이가 해리포터를 원서로 읽기까지 ","황현민,강은미 지음","카시오페아(카시오페아 출판사)","2023","","9791168271463","03590","740.7","20",
"902","한 번 읽으면 절대 잊을 수 없는 영단어 교과서 :의미만 연상해도 1만 개 단어가 따라오는 영단어 입문서 ","마키노 도모카즈 지음 ;한선주 옮김","시그마북스","2024","","9791168622210","13740","744","20",
"902","파이 잉글리시 =맛있게 즐기는 달콤한 영어회화 /Pie English ","조이스 박 지음","이퍼블릭","2023","","9791169518451","13740","747.5","20",
"902","설민석의 고사성어 대격돌","글: 설민석,그림: 김문식","한솔수북","2020","2","9791170287773","74700","714","20",
"902","영어회화 공식패턴 3300 :기본-핵심-응용 ","지은이: E&C","Mentors","2020","","9791186656006","13740","747.5","20",
"902","일본어 말하기 첫 걸음 :왕초보 탈출 프로젝트 1탄 ","최유리,시원스쿨 일본어연구소 지음","에스제이더블유인터내셔널","2015","1","9791186858103","13730","737.5","20",
"902","백퍼 일본어 회화체 :일본 애니, 일본 드라마를 박차고 나온 100% 회화체 말 ","임단비,노구치 가오리 지음","Raspberry(라즈베리)","2016","","9791187152026","13730","737.5","20",
"902","언어라는 세계 :우리가 모르는 우리말 이야기 ","지은이: 석주연","곰출판","2022","","9791189327187","03700","701.013","20",
"902","(문장을 품격 있게) 시로 국어 공부","남영신 지음","마리북스","2021","","9791189943707","04800","715","20",
"902","진검승부 부수 한자사전 :부수의 힘! 문해력을 높이는 한자 공부 ","정원제 지음","지노","2022","","9791190282383","03710","713.02","20",
"902","일단 1400단어 기초 일본어 :만화로 뚝딱 ","저자: Mr. Sun 어학연구소","Old Stairs","2022","","9791191156737","14730","734","20",
"902","한자는 어떻게 공부의 무기가 되는가 :한자를 알면 개념을 알고 개념을 알면 공부가 된다! ","한근태 지음","클라우드나인","2021","","9791191334357","03320","711.4","20",
"902","말씨 말투 말매무새 :어디서 무엇이 되어 어떻게 말할까 ","한성우 지음","원더박스","2024","","9791192953359","03700","710","20",
"902","중국어 번역가로 산다는 것 :설레는 중국어 시나리오 번역 ","김소희 지음","더라인북스","2017","","9791195877492","13720","701.7","20",
"902","에디터도 많이 틀리는 맞춤법 ","임병천 지음","넘버나인","2020","","9791195971367","03700","711.25","20",
"902","언어의 우주에서 유쾌하게 항해하는 법 :어느 '어도락가'의 삶과 공부 ","신견식 지음","Sideways(사이드웨이)","2020","","9791196349158","03700","701","20",
"902","오픽노잼 :스크립트 없이 오픽 쌉가능 ","지은이: 오픽노잼","오픽노잼","2021","1","9791197341311","13740","740.77","20",
"962","딱 50일 압축 영문법 :영어 회화 + 독해 실력 급상승 50일 플랜 ","정재영 지음","RHK(에이치코리아)","2021","","9788925589022","13740","745","19",
"962","(그림으로 즐기는) 프랑스어 일상단어 ","글: Yuka Miyakata ;그림: Yumi Inaba","Darakwon(다락원)","2017","","9788927700883","18760","764","19",
"962","(하루 10분!) 일본어 문법 특강 :기초 ","허성미,박종현 지음","다락원","2014","","9788927711124","18730","735","19",
"962","JLPT 보카 한권으로 끝내기 :N5~N1 ","지은이: 김성곤","다락원","2016","","9788927711452","13730","734","19",
"962","중국어 잘하고 싶을 땐 다락원 독학 첫걸음 ","저자: 서수빈 ;니렘","다락원","2020","","9788927722700","18720","720","19",
"962","(내게는 특별한) 스페인어 문법을 부탁해 :스페인어가 어려운 이들에게 꼭 필요한 친절한 문법서 ","지은이: 양성혜","다락원","2018","","9788927732099","18770","775","19",
"962","(당장 가지고 떠날 수 있는) 최소한의 여행영어 :딱 필요한 핵심 표현 20 ","지은이: 박희정","Darakwon(다락원)","2016","","9788927746416","13740","747.5","19",
"962","윤희영의 뉴스 잉글리시 =News English","윤희영 지음","샘터","2017","2","9788946420540","14740","747","19",
"962","마법천자문 8 - 타올라라! 불꽃 염炎","스튜디오 시리얼","아울북","2005","8","9788950936075","77720","711.47","19",
"962","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","34","9788950962746","77720","711.4","19",
"962","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","17","9788950977016","77720","711.4","19",
"962","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","21","9788950979973","77720","711.4","19",
"962","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","24","9788950980009","77720","711.4","19",
"962","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","29","9788950980054","77720","711.4","19",
"962","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019-2020","40","9788950981648","77720","711.4","19",
"962","이시원의 영어 대모험 =만화로 시작하는 이시원표 초등영어.English adventure ","글: 박시연 ;그림: 이태영","북이십일","2020","2","9788950984939","74740","740","19",
"962","당신은 우리말을 모른다","엄민용 지음","한국교육방송공사","2023","","9788954799515","04700","714","19",
"962","(착! 붙는) 태국어 독학 첫걸음 ","저: 황정수","랭기지플러스","2018","","9788955184280","18730","739.81","19",
"962","착! 붙는 스페인어 독학 첫걸음 ","공저: 최윤국,정호선","랭기지플러스","2015","","9788955188127","18770","777.5","19",
"962","통째로 외우는 일본어 프리토킹 공부법 ","한우영 지음","제일어학","2017","","9788956210810","13730","737.5","19",
"962","(언제 어디서나 통하는) 독일어 일상회화사전 ","박일균 지음","정진출판사","2019","","9788957001615","13750","757.5","19",
"962","(출제자가 원하고 내가 원하는) OPIc 문장 조합 답변 공식 ","LTS 영어연구소 지음","사람in","2013","","9788960493469","18740","747.5077","19",
"962","영어발음은 이런 것이다 ","케빈 강 지음","사람in","2019","","9788960498112","14740","741.1","19",
"962","미국이라는 나라 영어에 대하여 ","이창봉 지음","사람In","2021","","9788960499010","03740","740","19",
"962","거의 모든 상황별 적절한 영어 표현들 =한국인의 마음을 담은 영어 표현들 /Situational English expressions ","준 스위니 지음","사람in","2024","","9788960499362","","747.5","19",
"962","세계 언어의 이모저모 ","지은이: 권재일","박이정","2013","","9788962924312","93700","701","19",
"962","미드영어 대박패턴 300 =Drama English patterns ","안병규 지음","이퍼블릭","2012","","9788964807750","18740","747.5","19",
"962","(문해력을 키우는) 초등 관용구 :초등 교과 과정과 연계한 우리말 관용구 100가지를 재미있게 배워요! ","정가영 지음","경향BP(경향비피)","2022","","9788969525116","73710","714","19",
"962","꼬리에 꼬리를 무는 일본어 ","한호림,김경연 지음","디자인하우스","2010","","9788970415482","03730","730","19",
"962","(무조건 따라하면 통하는) 일상생활 중국 여행회화 365 ","저자: 이원준","탑메이드북","2022","","9788971729588","13720","727.5","19",
"962","(무조건 따라하면 통하는) 일상생활 일본어 회화 급상승 ","저자: 이원준","탑메이드북","2022","","9788971729649","13730","737.5","19",
"962","생활 속의 일본어 단어 :일어나서 잘 때까지 ","김동호 엮음","신라출판사","2024","","9788972441595","13730","734","19",
"962","(The) devil wears Prada =악마는 프라다를 입는다 ","원작: 로렌 와이스버거 ;번역·해설: 이일범","스크린영어사","2015","","9788987915777","18740","747.5","19",
"962","(초보자도 단숨에 이해되는) 친절한 일본어 회화 ","이형석 지음","Vitamin Book(비타민북)","2018","","9788992683845","13730","737.5","19",
"962","(마인드맵으로 그려낸) 문정아의 중국어 어법 교과서 ","문정아 지음","문정아중국어연구소","2013","","9788995848531","13720","725","19",
"962","(시원스쿨) 말하기 영문법 start :왕초보탈출 프로젝트 1탄 ","지은이: 이시원","에스제이더블유인터내셔널","2016","1","9788998114602","13740","745","19",
"962","단어만 알면 거침없이 영어되는 비법책 ","지은이: 최재봉","애로우 잉글리시","2013","","9788998811020","13740","744","19",
"962","레전드 일본어 회화사전 =日本語?話?書 ","저자: 더 콜링,삽화: 서정임","Language Books(랭귀지북스)","2019","","9791156350927","13730","737.5","19",
"962","가장 쉬운 독학 중국어 첫걸음 ","지은이: 신동윤","동양북스","2016","","9791157031832","03720","720","19",
